specimen_id,sweep_number,stimulus_amplitude_pA,num_spikes
537261100,133,50000000000000.0,0
528025071,4,800000000000000.0,0
528025071,5,800000000000000.0,0
528025071,6,800000000000000.0,0
528025071,7,100000000000000.0,0
528025071,8,200000000000000.0,0
528025071,9,300000000000000.0,0
528025071,10,400000000000000.0,0
528025071,11,499999969482421.9,0
528025071,12,600000000000000.0,0
528025071,13,700000000000000.0,0
528025071,14,800000000000000.0,0
528025071,15,900000000000000.0,0
528025071,16,999999938964843.8,0
528025071,17,1100000000000000.0,1
528025071,18,1050000000000000.0,1
528025071,19,1030000000000000.0,0
528025071,20,1040000000000000.0,0
528025071,23,1050000000000000.0,1
528025071,24,1050000000000000.0,1
528025071,25,1050000000000000.0,0
528025071,26,160000000000000.0,0
528025071,27,140000000000000.0,0
528025071,28,120000000000000.0,0
528025071,30,80000000000000.0,0
528025071,33,50000000000000.0,0
528025071,34,50000000000000.0,0
528025071,35,70000000000000.0,0
528025071,36,90000000000000.0,3
528025071,37,110000000000000.0,4
528025071,39,150000000000000.0,7
528025071,40,170000000000000.0,8
528025071,42,210000000000000.0,9
528025071,43,230000000000000.0,10
528025071,52,208750000000000.0,0
528025071,62,50000000000000.0,0
529822280,4,800000000000000.0,0
529822280,5,800000000000000.0,0
529822280,6,800000000000000.0,0
529822280,7,100000000000000.0,0
529822280,8,200000000000000.0,0
529822280,9,300000000000000.0,0
529822280,10,400000000000000.0,0
529822280,11,499999969482421.9,0
529822280,12,600000000000000.0,0
529822280,13,700000000000000.0,0
529822280,14,800000000000000.0,0
529822280,15,900000000000000.0,0
529822280,16,999999938964843.8,0
529822280,17,1100000000000000.0,0
529822280,18,1200000000000000.0,0
529822280,19,1300000000000000.0,0
529822280,20,1400000000000000.0,0
529822280,21,1500000000000000.0,1
529822280,22,1450000000000000.0,0
529822280,23,1470000000000000.0,0
529822280,24,1480000000000000.0,0
529822280,25,1500000000000000.0,1
529822280,26,1490000000000000.0,0
529822280,27,1500000000000000.0,0
529822280,28,1510000000000000.0,0
529822280,29,1530000000000000.0,0
529822280,30,1550000000000000.0,0
529822280,31,1570000000000000.0,1
529822280,32,1570000000000000.0,1
529822280,33,1570000000000000.0,1
529822280,34,1570000000000000.0,0
529822280,35,1570000000000000.0,0
529822280,38,1590000000000000.0,1
529822280,40,1590000000000000.0,0
529822280,41,160000000000000.0,0
529822280,42,140000000000000.0,0
529822280,43,120000000000000.0,0
529822280,45,80000000000000.0,0
529822280,46,60000000000000.0,0
529822280,47,50000000000000.0,0
529822280,48,50000000000000.0,0
529822280,49,50000000000000.0,0
529822280,50,70000000000000.0,0
529822280,51,90000000000000.0,0
529822280,52,110000000000000.0,0
529822280,53,130000000000000.0,0
529822280,54,150000000000000.0,0
529822280,55,170000000000000.0,0
529822280,56,190000000000000.0,0
529822280,57,210000000000000.0,0
529822280,58,230000000000000.0,0
529822280,59,249999984741210.94,0
529822280,60,270000000000000.0,1
529822280,61,290000000000000.0,2
529822280,62,310000000000000.0,5
529822280,63,330000000000000.0,7
529822280,64,350000000000000.0,9
529822280,65,370000000000000.0,11
529822280,66,390000000000000.0,13
529822280,67,410000000000000.0,15
529822280,68,260000000000000.0,0
529822280,69,270000000000000.0,1
529822280,70,270000000000000.0,1
529822280,71,270000000000000.0,1
529822280,72,270000000000000.0,1
529822280,73,625875000000000.0,0
529822280,74,636625000000000.0,0
529822280,75,625875000000000.0,0
529822280,76,636625000000000.0,0
529822280,77,625875000000000.0,0
529822280,78,636625000000000.0,0
529822280,79,625875000000000.0,0
529822280,80,636625000000000.0,0
529822280,82,400000000000000.0,0
529822280,83,400000000000000.0,0
529822280,84,270000000000000.0,0
529822280,85,290000000000000.0,1
529822280,86,290000000000000.0,1
529822280,87,290000000000000.0,1
529822280,88,290000000000000.0,1
529822280,89,290000000000000.0,1
529822280,90,330000000000000.0,7
529822280,92,330000000000000.0,7
529822280,93,330000000000000.0,7
529822280,94,370000000000000.0,11
529822280,95,370000000000000.0,11
529822280,96,370000000000000.0,11
529822280,97,370000000000000.0,11
529822280,100,50000000000000.0,0
528613096,4,800000000000000.0,0
528613096,5,800000000000000.0,0
528613096,6,800000000000000.0,0
528613096,7,100000000000000.0,0
528613096,8,200000000000000.0,0
528613096,9,300000000000000.0,0
528613096,10,400000000000000.0,0
528613096,11,499999969482421.9,0
528613096,12,600000000000000.0,0
528613096,13,700000000000000.0,0
528613096,14,800000000000000.0,0
528613096,15,900000000000000.0,0
528613096,16,999999938964843.8,0
528613096,17,1100000000000000.0,0
528613096,18,1200000000000000.0,0
528613096,19,1300000000000000.0,0
528613096,20,1400000000000000.0,0
528613096,21,1500000000000000.0,0
528613096,22,1600000000000000.0,0
528613096,23,1700000000000000.0,0
528613096,24,1800000000000000.0,0
528613096,25,1899999877929687.5,0
528613096,26,1999999877929687.5,0
528613096,27,2100000000000000.0,0
528613096,28,2200000000000000.0,1
528613096,29,2150000000000000.0,1
528613096,30,2130000000000000.0,1
528613096,31,2110000000000000.0,0
528613096,32,2120000000000000.0,0
528613096,33,2130000000000000.0,0
528613096,34,2140000000000000.0,0
528613096,35,2150000000000000.0,0
528613096,36,2160000000000000.0,0
528613096,37,2170000000000000.0,0
528613096,38,2180000000000000.0,0
528613096,39,2190000000000000.0,0
528613096,40,2200000000000000.0,0
528613096,41,2250000000000000.0,0
528613096,42,2300000000000000.0,0
528613096,43,2400000000000000.0,1
528613096,44,2350000000000000.0,1
528613096,45,2330000000000000.0,1
528613096,46,2310000000000000.0,1
528613096,47,2310000000000000.0,1
528613096,48,2310000000000000.0,1
528613096,49,2310000000000000.0,1
528613096,50,2310000000000000.0,1
528613096,51,160000000000000.0,0
528613096,52,140000000000000.0,0
528613096,53,120000000000000.0,0
528613096,54,100000000000000.0,0
528613096,55,80000000000000.0,0
528613096,56,60000000000000.0,0
528613096,57,50000000000000.0,0
528613096,58,50000000000000.0,0
528613096,59,50000000000000.0,0
528613096,60,70000000000000.0,0
528613096,61,90000000000000.0,0
528613096,62,110000000000000.0,0
528613096,63,130000000000000.0,0
528613096,64,150000000000000.0,0
528613096,65,170000000000000.0,0
528613096,66,190000000000000.0,0
528613096,67,210000000000000.0,0
528613096,68,230000000000000.0,0
528613096,69,249999984741210.94,0
528613096,70,270000000000000.0,0
528613096,71,290000000000000.0,0
528613096,72,310000000000000.0,1
528613096,73,330000000000000.0,1
528613096,74,350000000000000.0,2
528613096,75,370000000000000.0,2
528613096,76,390000000000000.0,3
528613096,77,410000000000000.0,5
528613096,78,430000000000000.0,6
528613096,79,450000000000000.0,7
528613096,80,300000000000000.0,1
528613096,81,280000000000000.0,0
528613096,82,290000000000000.0,0
528613096,83,300000000000000.0,0
528613096,84,310000000000000.0,1
528613096,85,310000000000000.0,1
528613096,86,310000000000000.0,1
528613096,87,310000000000000.0,1
528613096,89,400000000000000.0,0
528613096,90,400000000000000.0,0
528613096,93,50000000000000.0,0
571527806,6,800000000000000.0,0
571527806,7,800000000000000.0,0
571527806,8,100000000000000.0,0
571527806,9,200000000000000.0,0
571527806,10,300000000000000.0,0
571527806,11,400000000000000.0,0
571527806,12,499999969482421.9,0
571527806,13,600000000000000.0,1
571527806,14,550000000000000.0,1
571527806,15,530000000000000.0,0
571527806,16,540000000000000.0,0
571527806,18,550000000000000.0,1
571527806,19,550000000000000.0,0
571527806,20,550000000000000.0,1
571527806,22,550000000000000.0,0
571527806,23,550000000000000.0,0
571527806,24,550000000000000.0,0
571527806,25,560000000000000.0,0
571527806,26,570000000000000.0,0
571527806,27,580000000000000.0,0
571527806,28,590000000000000.0,1
571527806,29,590000000000000.0,0
571527806,30,590000000000000.0,1
571527806,31,590000000000000.0,0
571527806,32,590000000000000.0,1
571527806,33,590000000000000.0,0
571527806,35,140000000000000.0,0
571527806,36,120000000000000.0,0
571527806,37,100000000000000.0,0
571527806,38,80000000000000.0,0
571527806,39,60000000000000.0,0
571527806,40,50000000000000.0,0
571527806,41,50000000000000.0,1
571527806,42,50000000000000.0,4
571527806,43,70000000000000.0,8
571527806,44,90000000000000.0,10
571527806,45,110000000000000.0,13
571527806,46,130000000000000.0,16
571527806,47,150000000000000.0,17
571527806,48,170000000000000.0,20
571527806,49,100000000000000.0,11
571527806,54,50000000000000.0,1
571527806,55,50000000000000.0,2
571527806,56,50000000000000.0,3
571527806,57,80000000000000.0,8
571527806,58,80000000000000.0,8
571527806,60,94250000000000.0,0
571527806,61,92750000000000.0,0
571527806,62,94250000000000.0,0
571527806,65,400000000000000.0,0
571527806,66,400000000000000.0,0
571527806,68,400000000000000.0,0
571527806,69,400000000000000.0,0
571527806,70,400000000000000.0,0
571527806,71,400000000000000.0,0
571527806,72,400000000000000.0,0
571527806,73,400000000000000.0,0
571527806,76,50000000000000.0,0
527922515,4,800000000000000.0,0
527922515,5,800000000000000.0,0
527922515,6,800000000000000.0,0
527922515,7,100000000000000.0,0
527922515,8,200000000000000.0,0
527922515,9,300000000000000.0,0
527922515,10,400000000000000.0,0
527922515,11,499999969482421.9,0
527922515,12,600000000000000.0,0
527922515,13,700000000000000.0,0
527922515,14,800000000000000.0,0
527922515,15,900000000000000.0,0
527922515,16,999999938964843.8,0
527922515,17,1100000000000000.0,1
527922515,18,1200000000000000.0,1
527922515,19,1150000000000000.0,1
527922515,20,1150000000000000.0,1
527922515,21,1150000000000000.0,1
527922515,22,1150000000000000.0,1
527922515,23,1150000000000000.0,1
527922515,24,160000000000000.0,0
527922515,25,140000000000000.0,0
527922515,26,120000000000000.0,0
527922515,27,100000000000000.0,0
527922515,28,80000000000000.0,0
527922515,29,60000000000000.0,0
527922515,31,50000000000000.0,0
527922515,32,50000000000000.0,0
527922515,33,70000000000000.0,0
527922515,34,90000000000000.0,0
527922515,35,110000000000000.0,1
527922515,36,130000000000000.0,4
527922515,37,150000000000000.0,6
527922515,39,190000000000000.0,10
527922515,41,230000000000000.0,13
527922515,42,249999984741210.94,13
527922515,43,130000000000000.0,1
527922515,44,130000000000000.0,1
527922515,45,130000000000000.0,0
527922515,46,130000000000000.0,0
527922515,48,306500000000000.0,0
527922515,49,301375000000000.0,0
527922515,50,306500000000000.0,0
527922515,51,301375000000000.0,0
527922515,52,306500000000000.0,0
527922515,54,306500000000000.0,0
527922515,57,50000000000000.0,0
542137330,4,800000000000000.0,0
542137330,5,800000000000000.0,0
542137330,6,800000000000000.0,0
542137330,7,100000000000000.0,0
542137330,8,200000000000000.0,0
542137330,9,300000000000000.0,0
542137330,10,400000000000000.0,0
542137330,11,499999969482421.9,1
542137330,12,469999969482421.9,1
542137330,13,430000000000000.0,0
542137330,14,440000000000000.0,0
542137330,15,450000000000000.0,1
542137330,19,450000000000000.0,0
542137330,22,120000000000000.0,0
542137330,23,100000000000000.0,0
542137330,24,80000000000000.0,0
542137330,25,60000000000000.0,0
542137330,26,50000000000000.0,0
542137330,27,50000000000000.0,0
542137330,28,50000000000000.0,3
542137330,29,70000000000000.0,7
542137330,30,90000000000000.0,10
542137330,32,130000000000000.0,16
542137330,33,150000000000000.0,18
542137330,34,170000000000000.0,21
542137330,35,190000000000000.0,23
542137330,37,50000000000000.0,1
542137330,38,50000000000000.0,1
542137330,39,50000000000000.0,1
542137330,44,117875000000000.0,0
542137330,46,117875000000000.0,0
520623958,4,800000000000000.0,0
520623958,5,800000000000000.0,0
520623958,6,800000000000000.0,0
520623958,7,100000000000000.0,0
520623958,8,200000000000000.0,0
520623958,9,300000000000000.0,0
520623958,10,400000000000000.0,0
520623958,11,499999969482421.9,0
520623958,12,600000000000000.0,0
520623958,13,700000000000000.0,0
520623958,14,800000000000000.0,0
520623958,15,900000000000000.0,0
520623958,16,999999938964843.8,0
520623958,17,1100000000000000.0,0
520623958,18,1200000000000000.0,0
520623958,19,1300000000000000.0,0
520623958,20,1400000000000000.0,0
520623958,21,1500000000000000.0,0
520623958,22,1600000000000000.0,0
520623958,23,1700000000000000.0,0
520623958,24,1800000000000000.0,0
520623958,26,1999999877929687.5,2
520623958,27,1949999877929687.5,0
520623958,28,1969999877929687.5,0
520623958,29,1989999877929687.5,0
520623958,30,2050000000000000.0,2
520623958,31,2029999877929687.5,2
520623958,32,2019999877929687.5,0
520623958,33,2029999877929687.5,0
520623958,34,2039999877929687.5,0
520623958,35,2060000000000000.0,2
520623958,36,2060000000000000.0,2
520623958,37,2060000000000000.0,2
520623958,38,2060000000000000.0,2
520623958,39,2060000000000000.0,2
520623958,40,160000000000000.0,0
520623958,41,140000000000000.0,0
520623958,42,120000000000000.0,0
520623958,43,100000000000000.0,0
520623958,44,80000000000000.0,0
520623958,45,60000000000000.0,0
520623958,46,50000000000000.0,0
520623958,47,50000000000000.0,0
520623958,48,50000000000000.0,0
520623958,49,70000000000000.0,0
520623958,50,90000000000000.0,0
520623958,51,110000000000000.0,0
520623958,52,130000000000000.0,0
520623958,53,150000000000000.0,2
520623958,54,170000000000000.0,2
520623958,55,190000000000000.0,3
520623958,56,210000000000000.0,4
520623958,58,249999984741210.94,6
520623958,59,270000000000000.0,7
520623958,60,290000000000000.0,8
520623958,61,140000000000000.0,0
520623958,62,150000000000000.0,2
520623958,63,150000000000000.0,2
520623958,64,150000000000000.0,2
520623958,65,150000000000000.0,2
520623958,66,347625000000000.0,0
520623958,67,353625000000000.0,0
520623958,68,347625000000000.0,0
520623958,70,347625000000000.0,0
520623958,71,353625000000000.0,0
520623958,76,50000000000000.0,0
571691416,4,800000000000000.0,0
571691416,5,800000000000000.0,0
571691416,6,800000000000000.0,0
571691416,7,300000000000000.0,0
571691416,11,1150000000000000.0,1
571691416,13,1150000000000000.0,1
571691416,14,1150000000000000.0,1
571691416,15,1150000000000000.0,1
571691416,16,270000000000000.0,0
571691416,17,230000000000000.0,0
571691416,18,190000000000000.0,0
571691416,19,150000000000000.0,0
571691416,20,110000000000000.0,0
571691416,21,70000000000000.0,0
571691416,23,59999996185302.734,0
571691416,24,100000000000000.0,2
571691416,25,140000000000000.0,7
571691416,26,180000000000000.0,13
571691416,27,220000000000000.0,17
571691416,28,260000000000000.0,22
571691416,29,300000000000000.0,27
571691416,30,340000000000000.0,31
571691416,31,380000000000000.0,34
571691416,32,100000000000000.0,0
571691416,33,110000000000000.0,1
571691416,34,110000000000000.0,1
571691416,35,110000000000000.0,1
571691416,36,110000000000000.0,1
571691416,37,150000000000000.0,3
571691416,38,150000000000000.0,3
571691416,39,150000000000000.0,3
571691416,40,150000000000000.0,2
571691416,41,190000000000000.0,9
571691416,44,190000000000000.0,8
571691416,45,254999984741210.94,0
571691416,46,259375000000000.0,0
571691416,50,400000000000000.0,0
571691416,59,400000000000000.0,0
571691416,62,50000000000000.0,0
528002420,4,800000000000000.0,0
528002420,5,800000000000000.0,0
528002420,6,800000000000000.0,0
528002420,7,100000000000000.0,0
528002420,8,200000000000000.0,0
528002420,9,300000000000000.0,0
528002420,10,400000000000000.0,1
528002420,11,350000000000000.0,0
528002420,12,370000000000000.0,0
528002420,13,390000000000000.0,0
528002420,14,400000000000000.0,0
528002420,15,450000000000000.0,1
528002420,16,430000000000000.0,1
528002420,17,410000000000000.0,0
528002420,18,420000000000000.0,1
528002420,19,420000000000000.0,1
528002420,20,420000000000000.0,1
528002420,21,420000000000000.0,0
528002420,22,420000000000000.0,1
528002420,23,160000000000000.0,0
528002420,24,140000000000000.0,0
528002420,25,120000000000000.0,0
528002420,27,80000000000000.0,0
528002420,28,60000000000000.0,0
528002420,29,50000000000000.0,0
528002420,30,50000000000000.0,0
528002420,31,50000000000000.0,0
528002420,32,70000000000000.0,0
528002420,33,90000000000000.0,0
528002420,34,110000000000000.0,0
528002420,35,130000000000000.0,10
528002420,36,150000000000000.0,26
528002420,37,170000000000000.0,37
528002420,38,190000000000000.0,55
528002420,39,210000000000000.0,65
528002420,40,230000000000000.0,73
528002420,41,249999984741210.94,81
528002420,42,270000000000000.0,90
528002420,43,119999992370605.47,1
528002420,46,130000000000000.0,1
528002420,47,130000000000000.0,7
528002420,49,119999992370605.47,3
528002420,51,119999992370605.47,3
528002420,52,119999992370605.47,4
528002420,53,119999992370605.47,4
528002420,56,282875000000000.0,0
528002420,57,278125000000000.0,0
528002420,59,278125000000000.0,0
528002420,61,278125000000000.0,0
528002420,62,282875000000000.0,0
528002420,64,400000000000000.0,0
528002420,65,400000000000000.0,0
528002420,67,130000000000000.0,5
528002420,68,130000000000000.0,10
528002420,69,130000000000000.0,12
528002420,70,130000000000000.0,18
528002420,71,130000000000000.0,2
528002420,72,170000000000000.0,42
528002420,73,170000000000000.0,43
528002420,74,170000000000000.0,41
528002420,75,170000000000000.0,44
528002420,76,210000000000000.0,67
528002420,77,210000000000000.0,67
528002420,78,210000000000000.0,68
528002420,79,210000000000000.0,71
528002420,82,50000000000000.0,0
571735073,14,800000000000000.0,0
571735073,15,800000000000000.0,0
571735073,16,800000000000000.0,0
571735073,17,300000000000000.0,0
571735073,18,600000000000000.0,0
571735073,19,900000000000000.0,1
571735073,20,850000000000000.0,0
571735073,21,870000000000000.0,1
571735073,22,870000000000000.0,1
571735073,23,870000000000000.0,1
571735073,24,870000000000000.0,1
571735073,25,870000000000000.0,0
571735073,26,870000000000000.0,0
571735073,27,870000000000000.0,0
571735073,28,880000000000000.0,1
571735073,29,880000000000000.0,0
571735073,30,880000000000000.0,0
571735073,31,880000000000000.0,1
571735073,32,880000000000000.0,1
571735073,33,270000000000000.0,0
571735073,34,230000000000000.0,0
571735073,35,190000000000000.0,0
571735073,36,150000000000000.0,0
571735073,37,110000000000000.0,0
571735073,38,70000000000000.0,0
571735073,39,50000000000000.0,0
571735073,40,59999996185302.734,0
571735073,41,100000000000000.0,5
571735073,42,140000000000000.0,9
571735073,43,180000000000000.0,13
571735073,44,220000000000000.0,16
571735073,45,260000000000000.0,19
571735073,46,300000000000000.0,22
571735073,47,340000000000000.0,24
571735073,48,380000000000000.0,27
571735073,49,100000000000000.0,5
571735073,50,100000000000000.0,5
571735073,51,100000000000000.0,5
571735073,52,100000000000000.0,5
571735073,53,140000000000000.0,8
571735073,54,140000000000000.0,9
571735073,55,140000000000000.0,9
571735073,56,140000000000000.0,9
571735073,57,231750000000000.0,0
571735073,58,235750000000000.0,0
571735073,59,231750000000000.0,0
571735073,60,235750000000000.0,0
571735073,62,400000000000000.0,0
571735073,63,400000000000000.0,0
571735073,65,400000000000000.0,0
571735073,66,400000000000000.0,0
571735073,67,400000000000000.0,0
571735073,68,400000000000000.0,0
571735073,69,400000000000000.0,0
571735073,70,400000000000000.0,0
571735073,71,400000000000000.0,0
571735073,74,50000000000000.0,0
508381644,4,800000000000000.0,0
508381644,5,800000000000000.0,0
508381644,6,800000000000000.0,0
508381644,7,100000000000000.0,0
508381644,8,200000000000000.0,0
508381644,9,300000000000000.0,0
508381644,10,400000000000000.0,0
508381644,11,499999969482421.9,1
508381644,12,450000000000000.0,1
508381644,14,410000000000000.0,0
508381644,15,420000000000000.0,1
508381644,16,420000000000000.0,0
508381644,17,420000000000000.0,1
508381644,18,420000000000000.0,0
508381644,19,430000000000000.0,1
508381644,20,430000000000000.0,1
508381644,21,430000000000000.0,1
508381644,22,430000000000000.0,1
508381644,23,430000000000000.0,1
508381644,24,160000000000000.0,0
508381644,25,140000000000000.0,0
508381644,26,120000000000000.0,0
508381644,27,100000000000000.0,0
508381644,28,80000000000000.0,0
508381644,29,60000000000000.0,0
508381644,30,50000000000000.0,0
508381644,31,50000000000000.0,0
508381644,34,90000000000000.0,9
508381644,35,110000000000000.0,20
508381644,36,130000000000000.0,31
508381644,37,150000000000000.0,38
508381644,38,170000000000000.0,48
508381644,39,190000000000000.0,56
508381644,40,210000000000000.0,64
508381644,41,59999996185302.734,1
508381644,42,59999996185302.734,1
508381644,43,59999996185302.734,1
508381644,44,139125000000000.0,0
508381644,46,139125000000000.0,0
508381644,47,141500000000000.0,0
508381644,48,139125000000000.0,0
508381644,49,141500000000000.0,0
508381644,50,139125000000000.0,0
508381644,51,141500000000000.0,0
508381644,53,400000000000000.0,0
508381644,55,430000000000000.0,0
508381644,56,440000000000000.0,0
508381644,58,460000000000000.0,0
508381644,59,469999969482421.9,0
508381644,61,469999969482421.9,0
508381644,63,469999969482421.9,0
508381644,65,469999969482421.9,0
508381644,66,469999969482421.9,0
508381644,68,469999969482421.9,0
508381644,69,469999969482421.9,0
508381644,70,469999969482421.9,0
508381644,73,469999969482421.9,0
508381644,74,469999969482421.9,0
508381644,75,469999969482421.9,0
508381644,76,469999969482421.9,0
508381644,79,469999969482421.9,0
508381644,84,70000000000000.0,1
508381644,85,70000000000000.0,1
508381644,86,110000000000000.0,12
508381644,95,300625000000000.0,0
508381644,96,300625000000000.0,0
508381644,99,50000000000000.0,0
526714733,3,800000000000000.0,0
526714733,4,800000000000000.0,0
526714733,5,800000000000000.0,0
526714733,6,100000000000000.0,0
526714733,7,200000000000000.0,0
526714733,14,900000000000000.0,0
526714733,15,999999938964843.8,0
526714733,16,1100000000000000.0,0
526714733,17,1200000000000000.0,0
526714733,18,1300000000000000.0,0
526714733,25,1600000000000000.0,1
526714733,27,160000000000000.0,0
526714733,29,120000000000000.0,0
526714733,30,100000000000000.0,0
526714733,33,50000000000000.0,0
526714733,35,50000000000000.0,0
526714733,36,70000000000000.0,0
526714733,37,90000000000000.0,0
526714733,38,110000000000000.0,0
526714733,39,130000000000000.0,0
526714733,40,150000000000000.0,0
526714733,41,170000000000000.0,0
526714733,42,190000000000000.0,0
526714733,43,210000000000000.0,0
526714733,44,230000000000000.0,1
526714733,45,249999984741210.94,3
526714733,46,270000000000000.0,4
526714733,47,290000000000000.0,8
526714733,48,310000000000000.0,9
526714733,49,330000000000000.0,11
526714733,50,350000000000000.0,12
526714733,51,370000000000000.0,14
526714733,52,390000000000000.0,15
526714733,53,239999984741210.94,1
526714733,54,239999984741210.94,1
526714733,55,239999984741210.94,1
526714733,56,239999984741210.94,1
526714733,57,556250000000000.0,0
526714733,58,565875000000000.0,0
526714733,59,556250000000000.0,0
526714733,60,565875000000000.0,0
526714733,61,556250000000000.0,0
526714733,62,565875000000000.0,0
526714733,63,556250000000000.0,0
526714733,64,565875000000000.0,0
526714733,66,400000000000000.0,0
526714733,67,400000000000000.0,0
526714733,68,280000000000000.0,2
526714733,69,280000000000000.0,2
526714733,70,280000000000000.0,2
526714733,71,280000000000000.0,2
526714733,73,320000000000000.0,5
526714733,76,360000000000000.0,10
526714733,77,360000000000000.0,10
526714733,82,50000000000000.0,0
571427581,6,800000000000000.0,0
571427581,7,800000000000000.0,0
571427581,8,800000000000000.0,0
571427581,9,100000000000000.0,0
571427581,10,200000000000000.0,0
571427581,11,300000000000000.0,0
571427581,12,400000000000000.0,0
571427581,13,499999969482421.9,0
571427581,14,600000000000000.0,0
571427581,15,700000000000000.0,0
571427581,16,800000000000000.0,0
571427581,17,900000000000000.0,1
571427581,18,850000000000000.0,0
571427581,19,870000000000000.0,0
571427581,20,890000000000000.0,0
571427581,21,900000000000000.0,1
571427581,22,900000000000000.0,1
571427581,23,900000000000000.0,1
571427581,24,900000000000000.0,1
571427581,25,900000000000000.0,0
571427581,26,160000000000000.0,0
571427581,27,140000000000000.0,0
571427581,28,120000000000000.0,0
571427581,29,100000000000000.0,0
571427581,30,80000000000000.0,0
571427581,31,60000000000000.0,0
571427581,32,50000000000000.0,0
571427581,33,50000000000000.0,0
571427581,34,50000000000000.0,0
571427581,35,70000000000000.0,0
571427581,36,90000000000000.0,1
571427581,37,110000000000000.0,5
571427581,38,130000000000000.0,7
571427581,39,150000000000000.0,10
571427581,40,170000000000000.0,11
571427581,41,190000000000000.0,13
571427581,42,210000000000000.0,15
571427581,43,230000000000000.0,17
571427581,44,80000000000000.0,0
571427581,45,90000000000000.0,0
571427581,46,100000000000000.0,1
571427581,47,100000000000000.0,1
571427581,48,100000000000000.0,1
571427581,49,100000000000000.0,1
571427581,50,140000000000000.0,6
571427581,51,140000000000000.0,6
571427581,52,140000000000000.0,6
571427581,53,140000000000000.0,6
571427581,54,160000000000000.0,9
571427581,55,160000000000000.0,9
571427581,56,231750000000000.0,0
571427581,58,231750000000000.0,0
571427581,61,400000000000000.0,0
571427581,62,400000000000000.0,0
571427581,63,400000000000000.0,0
571427581,64,400000000000000.0,0
571427581,65,400000000000000.0,0
571427581,66,400000000000000.0,0
571427581,67,400000000000000.0,0
571427581,68,400000000000000.0,0
571427581,69,400000000000000.0,0
571427581,70,400000000000000.0,0
571427581,73,50000000000000.0,0
571427581,74,50000000000000.0,0
508400236,4,800000000000000.0,0
508400236,5,800000000000000.0,0
508400236,6,800000000000000.0,0
508400236,8,200000000000000.0,0
508400236,9,300000000000000.0,0
508400236,10,400000000000000.0,0
508400236,11,499999969482421.9,0
508400236,12,600000000000000.0,1
508400236,13,550000000000000.0,0
508400236,14,570000000000000.0,1
508400236,15,560000000000000.0,0
508400236,16,570000000000000.0,0
508400236,17,580000000000000.0,1
508400236,18,580000000000000.0,1
508400236,19,580000000000000.0,0
508400236,20,580000000000000.0,0
508400236,21,590000000000000.0,1
508400236,22,590000000000000.0,1
508400236,23,590000000000000.0,1
508400236,24,590000000000000.0,0
508400236,25,590000000000000.0,0
508400236,26,160000000000000.0,0
508400236,27,140000000000000.0,0
508400236,28,120000000000000.0,0
508400236,29,100000000000000.0,0
508400236,33,50000000000000.0,0
508400236,34,50000000000000.0,0
508400236,35,70000000000000.0,0
508400236,36,90000000000000.0,0
508400236,37,110000000000000.0,0
508400236,38,130000000000000.0,0
508400236,39,150000000000000.0,1
508400236,40,170000000000000.0,1
508400236,41,190000000000000.0,25
508400236,42,210000000000000.0,39
508400236,43,230000000000000.0,46
508400236,44,249999984741210.94,53
508400236,45,270000000000000.0,59
508400236,46,290000000000000.0,65
508400236,47,140000000000000.0,1
508400236,48,119999992370605.47,0
508400236,49,130000000000000.0,0
508400236,50,140000000000000.0,1
508400236,51,140000000000000.0,1
508400236,53,140000000000000.0,1
508400236,54,324500000000000.0,0
508400236,55,330125000000000.0,0
508400236,56,324500000000000.0,0
508400236,57,330125000000000.0,0
508400236,58,324500000000000.0,0
508400236,59,330125000000000.0,0
508400236,60,324500000000000.0,0
508400236,61,330125000000000.0,0
508400236,63,400000000000000.0,0
